coverage	n
12216	0
12217	0
12218	0
12219	0
12220	0
12221	0
12222	0
12223	0
12224	0
12225	0
12226	0
12227	0
12228	2
12229	1
12230	1
12231	2
12232	4
12233	2
12234	6
12235	2
12236	4
12237	2
12238	2
12239	1
12240	1
12241	0
12242	0
12243	0
12244	0
12245	0
12246	0
12247	1
12248	0
12249	0
12250	1
12251	0
12252	0
12253	2
12254	3
12255	0
12256	0
12257	0
12258	0
12259	1
12260	2
12261	0
12262	0
12263	0
12264	0
12265	0
12266	0
12267	0
12268	0
12269	0
12270	0
12271	0
12272	1
12273	0
12274	0
12275	0
12276	1
12277	0
12278	0
12279	1
12280	1
12281	1
12282	2
12283	0
12284	0
12285	0
12286	1
12287	2
12288	2
12289	1
12290	0
12291	1
12292	0
12293	0
12294	0
12295	0
12296	0
12297	0
12298	0
12299	0
12300	1
12301	0
12302	0
12303	1
12304	0
12305	1
12306	1
12307	0
12308	0
12309	2
12310	0
12311	0
12312	0
12313	0
12314	0
12315	0
12316	0
12317	0
12318	0
12319	0
12320	0
12321	3
12322	1
12323	2
12324	0
12325	1
12326	1
12327	0
12328	1
12329	1
12330	0
12331	0
12332	0
12333	0
12334	0
12335	0
12336	1
12337	0
12338	0
12339	0
12340	0
12341	0
12342	0
12343	0
12344	2
12345	0
12346	0
12347	0
12348	0
12349	0
12350	0
12351	0
12352	0
12353	0
12354	1
12355	0
12356	0
12357	0
12358	0
12359	0
12360	0
12361	0
12362	0
12363	0
12364	0
12365	0
12366	0
12367	0
12368	0
12369	1
12370	0
12371	0
12372	0
12373	0
12374	0
12375	0
12376	0
12377	1
12378	0
12379	0
12380	0
12381	0
12382	0
12383	0
12384	0
12385	1
12386	1
12387	0
12388	0
12389	0
12390	0
12391	2
12392	4
12393	0
12394	1
12395	0
12396	1
12397	2
12398	0
12399	0
12400	0
12401	0
12402	0
12403	0
12404	0
12405	0
12406	0
12407	0
12408	0
12409	0
12410	2
12411	1
12412	0
12413	0
12414	0
12415	0
12416	1
12417	0
12418	0
12419	0
12420	2
12421	0
12422	0
12423	1
12424	2
12425	2
12426	0
12427	0
12428	0
12429	0
12430	1
12431	0
12432	2
12433	0
12434	2
12435	0
12436	3
12437	1
12438	2
12439	1
12440	0
12441	0
12442	0
12443	0
12444	0
12445	2
12446	0
12447	4
12448	2
12449	2
12450	1
12451	6
12452	0
12453	1
12454	2
12455	0
12456	0
12457	0
12458	1
12459	2
12460	1
12461	0
12462	1
12463	1
12464	2
12465	0
12466	0
12467	0
12468	0
12469	0
12470	0
12471	1
12472	0
12473	1
12474	0
12475	3
12476	2
12477	2
12478	6
12479	10
12480	6
12481	13
12482	9
12483	7
12484	1
12485	5
12486	3
12487	4
12488	9
12489	5
12490	2
12491	1
12492	0
12493	0
12494	0
12495	0
12496	0
12497	0
12498	0
12499	0
12500	0
12501	0
12502	0
12503	1
12504	1
12505	0
12506	0
12507	1
12508	3
12509	3
12510	2
12511	3
12512	2
12513	1
12514	0
12515	2
12516	0
12517	0
12518	3
12519	3
12520	0
12521	3
12522	1
12523	0
12524	0
12525	0
12526	1
12527	0
12528	0
12529	0
12530	0
12531	0
12532	1
12533	1
12534	4
12535	3
12536	4
12537	5
12538	2
12539	4
12540	3
12541	0
12542	4
12543	0
12544	0
12545	0
12546	2
12547	2
12548	1
12549	0
12550	0
12551	0
12552	1
12553	0
12554	2
12555	0
12556	0
12557	0
12558	1
12559	0
12560	1
12561	0
12562	1
12563	0
12564	0
12565	0
12566	0
12567	2
12568	2
12569	1
12570	0
12571	1
12572	1
12573	0
12574	0
12575	0
12576	0
12577	1
12578	0
12579	0
12580	0
12581	1
12582	0
12583	0
12584	0
12585	0
12586	0
12587	0
12588	0
12589	0
12590	0
12591	0
12592	1
12593	0
12594	0
12595	0
12596	0
12597	0
12598	0
12599	1
12600	0
12601	0
12602	0
12603	0
12604	1
12605	0
12606	0
12607	0
12608	0
12609	0
12610	0
12611	0
12612	0
12613	0
12614	0
12615	0
12616	0
12617	0
12618	1
12619	0
12620	0
12621	0
12622	0
12623	0
12624	0
12625	0
12626	0
12627	0
12628	0
12629	0
12630	0
12631	0
12632	0
12633	0
12634	0
12635	0
12636	0
12637	1
12638	0
12639	0
12640	1
12641	1
12642	0
12643	0
12644	0
12645	0
12646	0
12647	0
12648	0
12649	0
12650	0
12651	1
12652	0
12653	0
12654	1
12655	0
12656	0
12657	0
12658	0
12659	0
12660	0
12661	0
12662	1
12663	0
12664	1
12665	0
12666	0
12667	0
12668	0
12669	0
12670	1
12671	0
12672	0
12673	0
12674	0
12675	0
12676	0
12677	0
12678	0
12679	1
12680	0
12681	0
12682	0
12683	1
12684	0
12685	1
12686	0
12687	0
12688	0
12689	0
12690	0
12691	1
12692	0
12693	0
12694	0
12695	0
12696	0
12697	0
12698	1
12699	0
12700	0
12701	1
12702	0
12703	0
12704	0
12705	0
12706	0
12707	0
12708	0
12709	0
12710	0
12711	0
12712	1
12713	0
12714	0
12715	0
12716	1
12717	1
12718	0
12719	0
12720	0
12721	0
12722	1
12723	0
12724	1
12725	0
12726	1
12727	1
12728	4
12729	4
12730	1
12731	1
12732	0
12733	2
12734	3
12735	2
12736	0
12737	1
12738	0
12739	0
12740	0
12741	0
12742	0
12743	1
12744	0
12745	0
12746	0
12747	1
12748	0
12749	0
12750	0
12751	1
12752	0
12753	0
12754	1
12755	0
12756	0
12757	0
12758	0
12759	1
12760	0
12761	0
12762	0
12763	1
12764	0
12765	1
12766	3
12767	2
12768	0
12769	1
12770	1
12771	0
12772	1
12773	1
12774	0
12775	0
12776	1
12777	0
12778	1
12779	1
12780	0
12781	2
12782	2
12783	2
12784	4
12785	4
12786	1
12787	3
12788	2
12789	1
12790	0
12791	1
12792	4
12793	3
12794	2
12795	3
12796	1
12797	7
12798	2
12799	5
12800	0
12801	0
12802	0
12803	0
12804	0
12805	0
12806	0
12807	0
12808	1
12809	0
12810	0
12811	0
12812	0
12813	0
12814	0
12815	0
12816	0
12817	0
12818	0
12819	0
12820	0
12821	0
12822	0
12823	0
12824	0
12825	0
12826	0
12827	0
12828	0
12829	1
12830	0
12831	1
12832	0
12833	0
12834	0
12835	0
12836	0
12837	0
12838	0
12839	0
12840	0
12841	0
12842	0
12843	0
12844	0
12845	0
12846	0
12847	0
12848	0
12849	0
12850	1
12851	0
12852	0
12853	0
12854	0
12855	0
12856	0
12857	0
12858	0
12859	0
12860	0
12861	0
12862	0
12863	1
12864	0
12865	0
12866	0
12867	0
12868	0
12869	0
12870	0
12871	0
12872	0
12873	0
12874	0
12875	0
12876	0
12877	0
12878	0
12879	1
12880	0
12881	0
12882	0
12883	0
12884	0
12885	0
12886	0
12887	0
12888	0
12889	0
12890	0
12891	0
12892	0
12893	0
12894	1
12895	0
12896	1
12897	0
12898	0
12899	0
12900	0
12901	0
12902	0
12903	0
12904	0
12905	0
12906	0
12907	0
12908	0
12909	0
12910	0
12911	0
12912	0
12913	0
12914	0
12915	0
12916	0
12917	0
12918	0
12919	0
12920	0
12921	0
12922	0
12923	0
12924	0
12925	1
12926	0
12927	0
12928	0
12929	0
12930	0
12931	0
12932	0
12933	0
12934	1
12935	0
12936	0
12937	0
12938	1
12939	0
12940	0
12941	0
12942	0
12943	1
12944	1
12945	0
12946	0
12947	0
12948	0
12949	0
12950	0
12951	0
12952	0
12953	0
12954	1
12955	0
12956	1
12957	0
12958	0
12959	0
12960	0
12961	0
12962	0
12963	0
12964	0
12965	0
12966	1
12967	0
12968	0
12969	0
12970	0
12971	0
12972	0
12973	1
12974	0
12975	0
12976	0
12977	0
12978	0
12979	0
12980	0
12981	0
12982	0
12983	0
12984	0
12985	0
12986	0
12987	0
12988	0
12989	0
12990	0
12991	0
12992	0
12993	0
12994	0
12995	1
12996	0
12997	0
12998	0
12999	2
13000	0
13001	0
13002	0
13003	1
13004	0
13005	0
13006	0
13007	0
13008	0
13009	0
13010	0
13011	0
13012	0
13013	0
13014	0
13015	0
13016	0
13017	0
13018	0
13019	0
13020	0
13021	0
13022	0
13023	0
13024	1
13025	0
13026	0
13027	0
13028	0
13029	0
13030	0
13031	0
13032	0
13033	0
13034	0
13035	0
13036	0
13037	1
13038	0
13039	0
13040	0
13041	0
13042	0
13043	1
13044	0
13045	0
13046	1
13047	0
13048	0
13049	0
13050	0
13051	0
13052	0
13053	0
13054	1
13055	0
13056	1
13057	0
13058	0
13059	0
13060	0
13061	0
13062	0
13063	0
13064	1
13065	0
13066	1
13067	0
13068	0
13069	0
13070	0
13071	0
13072	1
13073	1
13074	0
13075	0
13076	1
13077	0
13078	0
13079	0
13080	0
13081	0
13082	0
13083	0
13084	1
13085	0
13086	0
13087	0
13088	1
13089	0
13090	0
13091	0
13092	0
13093	0
13094	0
13095	1
13096	0
13097	0
13098	0
13099	0
13100	0
13101	0
13102	1
13103	0
13104	0
13105	0
13106	0
13107	0
13108	0
13109	0
13110	0
13111	0
13112	0
13113	0
13114	0
13115	0
13116	0
13117	0
13118	1
13119	0
13120	0
13121	0
13122	0
13123	0
13124	0
13125	0
13126	1
13127	1
13128	0
13129	0
13130	1
13131	0
13132	0
13133	0
13134	0
13135	0
13136	0
13137	1
13138	0
13139	1
13140	1
13141	0
13142	1
13143	0
13144	0
13145	1
13146	1
13147	1
13148	0
13149	0
13150	2
13151	1
13152	0
13153	2
13154	0
13155	6
13156	2
13157	2
13158	1
13159	2
13160	2
13161	1
13162	1
13163	4
13164	7
13165	6
13166	5
13167	12
13168	8
13169	11
13170	6
13171	7
13172	0
13173	8
13174	0
13175	0
13176	1
13177	0
13178	1
13179	0
13180	0
13181	0
13182	0
13183	0
13184	0
13185	0
13186	0
13187	0
13188	0
13189	0
13190	0
13191	0
13192	0
13193	2
13194	0
13195	0
13196	0
13197	1
13198	0
13199	1
13200	0
13201	0
13202	1
13203	0
13204	1
13205	0
13206	0
13207	0
13208	0
13209	0
13210	0
13211	0
13212	0
13213	0
13214	0
13215	0
13216	0
13217	0
13218	0
13219	0
13220	0
13221	0
13222	1
13223	1
13224	4
13225	1
13226	1
13227	2
13228	0
13229	1
13230	0
13231	1
13232	1
13233	0
13234	1
13235	0
13236	0
13237	2
13238	0
13239	0
13240	0
13241	0
13242	0
13243	0
13244	0
13245	0
13246	0
13247	1
13248	0
13249	1
13250	1
13251	1
13252	1
13253	1
13254	2
13255	0
13256	0
13257	0
13258	0
13259	2
13260	0
13261	1
13262	1
13263	0
13264	1
13265	3
13266	0
13267	0
13268	1
13269	0
13270	2
13271	5
13272	1
13273	0
13274	0
13275	0
13276	0
13277	0
13278	0
13279	0
13280	3
13281	3
13282	1
13283	2
13284	1
13285	0
13286	1
13287	2
13288	0
13289	1
13290	1
13291	0
13292	0
13293	0
13294	1
13295	0
13296	0
13297	0
13298	0
13299	2
13300	1
13301	2
13302	0
13303	2
13304	1
13305	0
13306	1
13307	0
13308	1
13309	1
13310	0
13311	0
13312	1
13313	0
13314	0
13315	1
13316	0
13317	1
13318	0
13319	1
13320	0
13321	1
13322	1
13323	2
13324	1
13325	0
13326	1
13327	0
13328	0
13329	0
13330	0
13331	1
13332	0
13333	1
13334	0
13335	1
13336	1
13337	0
13338	0
13339	2
13340	0
13341	1
13342	1
13343	1
13344	0
13345	0
13346	1
13347	0
13348	1
13349	0
13350	1
13351	0
13352	0
13353	1
13354	0
13355	1
13356	0
13357	0
13358	0
13359	0
13360	0
13361	2
13362	2
13363	2
13364	1
13365	0
13366	2
13367	2
13368	0
13369	1
13370	1
13371	1
13372	1
13373	2
13374	2
13375	0
13376	2
13377	2
13378	0
13379	3
13380	2
13381	1
13382	1
13383	0
13384	1
13385	0
13386	1
13387	0
13388	0
13389	1
13390	0
13391	3
13392	5
13393	5
13394	7
13395	6
13396	1
13397	4
13398	11
13399	8
13400	8
13401	12
13402	7
13403	5
13404	11
13405	3
13406	2
13407	2
13408	0
13409	2
13410	2
13411	2
13412	1
13413	1
13414	3
13415	2
13416	3
13417	1
13418	2
13419	1
13420	2
13421	4
13422	4
13423	4
13424	3
13425	0
13426	2
13427	3
13428	3
13429	1
13430	0
13431	2
13432	2
13433	1
13434	3
13435	2
13436	1
13437	0
13438	3
13439	3
13440	1
13441	0
13442	1
13443	0
13444	2
13445	1
13446	0
13447	1
13448	4
13449	1
13450	1
13451	1
13452	2
13453	0
13454	1
13455	1
13456	1
13457	1
13458	0
13459	0
13460	1
13461	2
13462	0
13463	1
13464	1
13465	1
13466	1
13467	1
13468	1
13469	0
13470	0
13471	0
13472	1
13473	0
13474	1
13475	0
13476	1
13477	1
13478	0
13479	0
13480	0
13481	0
13482	1
13483	1
13484	0
13485	1
13486	0
13487	1
13488	0
13489	1
13490	1
13491	2
13492	1
13493	1
13494	2
13495	1
13496	1
13497	1
13498	0
13499	1
13500	0
13501	1
13502	0
13503	0
13504	1
13505	1
13506	1
13507	0
13508	0
13509	0
13510	0
13511	0
13512	0
13513	0
13514	0
13515	0
13516	0
13517	0
13518	0
13519	0
13520	0
13521	0
13522	0
13523	0
13524	0
13525	0
13526	0
13527	0
13528	0
13529	0
13530	0
13531	0
13532	0
13533	1
13534	0
13535	0
13536	0
13537	0
13538	0
13539	0
13540	0
13541	0
13542	0
13543	0
13544	0
13545	0
13546	0
13547	0
13548	0
13549	0
13550	0
13551	0
13552	0
13553	0
13554	0
13555	0
13556	0
13557	0
13558	0
13559	0
13560	0
13561	0
13562	1
13563	0
13564	0
13565	0
13566	0
13567	0
13568	0
13569	0
13570	0
13571	0
13572	0
13573	0
13574	0
13575	0
13576	0
13577	0
13578	0
13579	0
13580	0
13581	0
13582	0
13583	0
13584	0
13585	0
13586	0
13587	1
13588	0
13589	0
13590	0
13591	0
13592	0
13593	0
13594	1
13595	0
13596	0
13597	0
13598	0
13599	0
13600	0
13601	0
13602	0
13603	0
13604	0
13605	0
13606	0
13607	0
13608	0
13609	1
13610	1
13611	0
13612	1
13613	1
13614	0
13615	0
13616	0
13617	0
13618	0
13619	0
13620	1
13621	1
13622	1
13623	0
13624	0
13625	0
13626	0
13627	0
13628	1
13629	0
13630	0
13631	0
13632	1
13633	1
13634	0
13635	0
13636	1
13637	2
13638	0
13639	1
13640	1
13641	1
13642	0
13643	0
13644	2
13645	0
13646	0
13647	0
13648	0
13649	2
13650	0
13651	0
13652	0
13653	0
13654	0
13655	0
13656	0
13657	0
13658	0
13659	0
13660	0
13661	0
13662	0
13663	0
13664	0
13665	0
13666	0
13667	0
13668	0
13669	0
13670	0
13671	0
13672	0
13673	0
13674	0
13675	0
13676	0
13677	0
13678	0
13679	0
13680	0
13681	0
13682	0
13683	0
13684	0
13685	0
13686	0
13687	0
13688	0
13689	0
13690	0
13691	0
13692	0
13693	1
13694	0
13695	2
13696	0
13697	0
13698	0
13699	0
13700	0
13701	0
13702	0
13703	0
13704	0
13705	0
13706	0
13707	0
13708	0
13709	0
13710	0
13711	0
13712	0
13713	1
13714	0
13715	0
13716	0
13717	0
13718	0
13719	0
13720	0
13721	1
13722	0
13723	1
13724	0
13725	0
13726	2
13727	0
13728	0
13729	0
13730	0
13731	0
13732	1
13733	0
13734	0
13735	0
13736	0
13737	0
13738	0
13739	0
13740	0
13741	0
13742	0
13743	0
13744	0
13745	0
13746	0
13747	0
13748	0
13749	0
13750	1
13751	0
13752	1
13753	0
13754	0
13755	0
13756	0
13757	0
13758	0
13759	0
13760	0
13761	0
13762	0
13763	0
13764	0
13765	0
13766	0
13767	0
13768	0
13769	1
13770	0
13771	0
13772	0
13773	0
13774	0
13775	0
13776	0
13777	0
13778	0
13779	0
13780	0
13781	0
13782	1
13783	0
13784	0
13785	0
13786	0
13787	0
13788	0
13789	0
13790	1
13791	0
13792	0
13793	1
13794	0
13795	0
13796	0
13797	0
13798	0
13799	0
13800	0
13801	0
13802	0
13803	0
13804	0
13805	0
13806	0
13807	0
13808	0
13809	0
13810	0
13811	0
13812	0
13813	0
13814	0
13815	0
13816	0
13817	0
13818	0
13819	0
13820	0
13821	0
13822	0
13823	0
13824	0
13825	0
13826	0
13827	0
13828	0
13829	0
13830	0
13831	0
13832	0
13833	0
13834	0
13835	0
13836	0
13837	0
13838	0
13839	0
13840	0
13841	0
13842	0
13843	0
13844	0
13845	0
13846	0
13847	0
13848	0
13849	0
13850	0
13851	0
13852	0
13853	0
13854	0
13855	0
13856	0
13857	1
13858	0
13859	0
13860	0
13861	0
13862	0
13863	0
13864	0
13865	0
13866	0
13867	2
13868	0
13869	0
13870	0
13871	0
13872	0
13873	0
13874	0
13875	0
13876	0
13877	0
13878	0
13879	0
13880	0
13881	0
13882	1
13883	0
13884	0
13885	0
13886	0
13887	0
13888	0
13889	0
13890	0
13891	0
13892	1
13893	0
13894	0
13895	0
13896	0
13897	0
13898	0
13899	0
13900	0
13901	1
13902	0
13903	0
13904	0
13905	0
13906	0
13907	0
13908	0
13909	0
13910	0
13911	0
13912	0
13913	0
13914	0
13915	0
13916	0
13917	0
13918	0
13919	2
13920	0
13921	2
13922	0
13923	0
13924	0
13925	0
13926	0
13927	1
13928	0
13929	0
13930	0
13931	0
13932	0
13933	1
13934	0
13935	0
13936	2
13937	0
13938	0
13939	1
13940	0
13941	0
13942	0
13943	0
13944	0
13945	0
13946	2
13947	0
13948	0
13949	0
13950	0
13951	0
13952	1
13953	0
13954	1
13955	0
13956	0
13957	1
13958	0
13959	0
13960	0
13961	0
13962	0
13963	3
13964	1
13965	3
13966	0
13967	1
13968	2
13969	0
13970	0
13971	1
13972	1
13973	1
13974	0
13975	1
13976	2
13977	1
13978	2
13979	0
13980	0
13981	2
13982	1
13983	3
13984	2
13985	1
13986	1
13987	1
13988	3
13989	1
13990	0
13991	2
13992	5
13993	2
13994	4
13995	1
13996	3
13997	2
13998	3
13999	3
14000	0
14001	3
14002	1
14003	6
14004	1
14005	2
14006	2
14007	5
14008	0
14009	8
14010	2
14011	7
14012	2
14013	1
14014	3
14015	1
14016	1
14017	0
14018	0
14019	1
14020	1
14021	1
14022	0
14023	0
14024	0
14025	0
14026	0
14027	0
14028	0
14029	0
14030	0
14031	0
14032	0
14033	0
14034	0
14035	0
14036	0
14037	0
14038	0
14039	0
14040	0
14041	0
14042	0
14043	0
14044	0
14045	0
14046	0
14047	0
14048	0
14049	0
14050	0
14051	0
14052	0
14053	0
14054	0
14055	0
14056	0
14057	0
14058	0
14059	0
14060	0
14061	0
14062	0
14063	0
14064	0
14065	0
14066	0
14067	0
14068	0
14069	0
14070	0
14071	0
14072	0
14073	0
14074	0
14075	0
14076	0
14077	0
14078	0
14079	0
14080	0
14081	0
14082	0
14083	0
14084	0
14085	0
14086	0
14087	0
14088	0
14089	0
14090	0
14091	0
14092	0
14093	0
14094	0
14095	0
14096	0
14097	0
14098	0
14099	0
14100	0
14101	0
14102	0
14103	0
14104	0
14105	0
14106	0
14107	0
14108	0
14109	0
14110	1
14111	1
14112	0
14113	0
14114	0
14115	0
14116	0
14117	0
14118	0
14119	0
14120	0
14121	0
14122	0
14123	0
14124	0
14125	0
14126	0
14127	0
14128	0
14129	0
14130	0
14131	0
14132	0
14133	0
14134	0
14135	0
14136	0
14137	0
14138	0
14139	0
14140	0
14141	0
14142	0
14143	0
14144	0
14145	1
14146	0
14147	0
14148	0
14149	0
14150	0
14151	0
14152	0
14153	0
14154	0
14155	0
14156	0
14157	0
14158	1
14159	0
14160	0
14161	0
14162	0
14163	0
14164	0
14165	0
14166	0
14167	1
14168	0
14169	0
14170	1
14171	0
14172	0
14173	0
14174	0
14175	0
14176	0
14177	0
14178	0
14179	0
14180	0
14181	0
14182	0
14183	2
14184	0
14185	0
14186	0
14187	0
14188	0
14189	0
14190	0
14191	0
14192	0
14193	0
14194	0
14195	1
14196	0
14197	0
14198	0
14199	1
14200	0
14201	0
14202	0
14203	1
14204	0
14205	1
14206	0
14207	0
14208	1
14209	0
14210	0
14211	1
14212	2
14213	0
14214	0
14215	0
14216	0
14217	1
14218	0
14219	0
14220	0
14221	0
14222	0
14223	2
14224	0
14225	0
14226	0
14227	1
14228	0
14229	0
14230	1
14231	1
14232	0
14233	1
14234	0
14235	0
14236	0
14237	0
14238	0
14239	0
14240	0
14241	1
14242	2
14243	1
14244	1
14245	2
14246	1
14247	0
14248	0
14249	0
14250	0
14251	0
14252	0
14253	3
14254	0
14255	3
14256	0
14257	1
14258	0
14259	1
14260	0
14261	1
14262	2
14263	0
14264	0
14265	1
14266	0
14267	2
14268	0
14269	1
14270	1
14271	0
14272	0
14273	0
14274	2
14275	0
14276	0
14277	1
14278	0
14279	0
14280	2
14281	2
14282	0
14283	0
14284	0
14285	0
14286	0
14287	0
14288	2
14289	1
14290	0
14291	1
14292	2
14293	0
14294	0
14295	0
14296	0
14297	0
14298	1
14299	0
14300	0
14301	0
14302	0
14303	0
14304	0
14305	0
14306	0
14307	0
14308	0
14309	0
14310	1
14311	0
14312	1
14313	0
14314	0
14315	0
14316	0
14317	0
14318	0
14319	0
14320	0
14321	0
14322	0
14323	0
14324	0
14325	0
14326	0
14327	2
14328	0
14329	0
14330	0
14331	0
14332	0
14333	0
14334	1
14335	0
14336	1
14337	0
14338	0
14339	1
14340	1
14341	0
14342	2
14343	0
14344	0
14345	3
14346	3
14347	0
14348	2
14349	0
14350	1
14351	1
14352	2
14353	2
14354	0
14355	2
14356	0
14357	0
14358	0
14359	0
14360	0
14361	0
14362	0
14363	0
14364	0
14365	0
14366	0
14367	0
14368	0
14369	0
14370	0
14371	0
14372	0
14373	1
14374	0
14375	0
14376	0
14377	0
14378	0
14379	0
14380	0
14381	0
14382	0
14383	0
14384	0
14385	0
14386	0
14387	0
14388	0
14389	0
14390	0
14391	0
14392	0
14393	0
14394	0
14395	0
14396	0
14397	0
14398	0
14399	0
14400	0
14401	0
14402	0
14403	0
14404	0
14405	0
14406	0
14407	0
14408	0
14409	0
14410	0
14411	0
14412	0
14413	1
14414	0
14415	0
14416	0
14417	0
14418	0
14419	1
14420	0
14421	0
14422	0
14423	0
14424	0
14425	0
14426	0
14427	0
14428	0
14429	0
14430	0
14431	0
14432	0
14433	0
14434	0
14435	0
14436	0
14437	0
14438	0
14439	0
14440	0
14441	0
14442	1
14443	0
14444	0
14445	0
14446	0
14447	0
14448	0
14449	0
14450	0
14451	0
14452	0
14453	0
14454	0
14455	0
14456	0
14457	0
14458	0
14459	0
14460	0
14461	0
14462	0
14463	0
14464	0
14465	1
14466	0
14467	0
14468	0
14469	0
14470	0
14471	0
14472	1
14473	0
14474	0
14475	0
14476	0
14477	0
14478	0
14479	0
14480	0
14481	0
14482	0
14483	0
14484	0
14485	0
14486	0
14487	1
14488	0
14489	0
14490	0
14491	0
14492	0
14493	0
14494	0
14495	0
14496	0
14497	0
14498	0
14499	0
14500	0
14501	1
14502	0
14503	0
14504	0
14505	1
14506	0
14507	0
14508	1
14509	0
14510	0
14511	0
14512	0
14513	0
14514	0
14515	0
14516	0
14517	0
14518	0
14519	1
14520	0
14521	0
14522	0
14523	0
14524	1
14525	0
14526	0
14527	0
14528	0
14529	0
14530	1
14531	0
14532	0
14533	0
14534	0
14535	0
14536	0
14537	0
14538	0
14539	0
14540	0
14541	0
14542	0
14543	0
14544	0
14545	0
14546	0
14547	0
14548	0
14549	1
14550	0
14551	0
14552	0
14553	0
14554	0
14555	0
14556	0
14557	0
14558	0
14559	0
14560	0
14561	0
14562	0
14563	0
14564	0
14565	0
14566	0
14567	0
14568	0
14569	1
14570	1
14571	0
14572	0
14573	0
14574	0
14575	1
14576	0
14577	0
14578	0
14579	1
14580	1
14581	0
14582	1
14583	0
14584	0
14585	0
14586	0
14587	0
14588	0
14589	0
14590	0
14591	0
14592	2
14593	0
14594	0
14595	1
14596	1
14597	1
14598	0
14599	1
14600	0
14601	0
14602	0
14603	0
14604	1
14605	0
14606	0
14607	1
14608	0
14609	0
14610	0
14611	0
14612	0
14613	0
14614	0
14615	0
14616	0
14617	0
14618	0
14619	0
14620	0
14621	0
14622	0
14623	1
14624	0
14625	0
14626	0
14627	0
14628	0
14629	0
14630	0
14631	0
14632	0
14633	0
14634	2
14635	0
14636	1
14637	0
14638	0
14639	0
14640	0
14641	2
14642	1
14643	0
14644	1
14645	0
14646	0
14647	0
14648	1
14649	0
14650	1
14651	2
14652	0
14653	0
14654	1
14655	0
14656	0
14657	1
14658	1
14659	3
14660	0
14661	1
14662	1
14663	0
14664	1
14665	0
14666	2
14667	2
14668	0
14669	0
14670	1
14671	0
14672	2
14673	1
14674	0
14675	0
14676	6
14677	2
14678	3
14679	2
14680	3
14681	1
14682	1
14683	2
14684	0
14685	4
14686	3
14687	1
14688	3
14689	2
14690	0
14691	10
14692	0
14693	4
14694	4
14695	13
14696	5
14697	0
14698	0
14699	0
14700	1
14701	0
14702	0
14703	0
14704	0
14705	0
14706	0
14707	0
14708	1
14709	0
14710	1
14711	1
14712	0
14713	0
14714	0
14715	0
14716	0
14717	0
14718	0
14719	0
14720	0
14721	0
14722	0
14723	0
14724	0
14725	0
14726	0
14727	0
14728	0
14729	0
14730	0
14731	0
14732	0
14733	0
14734	0
14735	0
14736	1
14737	1
14738	0
14739	0
14740	0
14741	2
14742	0
14743	0
14744	0
14745	0
14746	0
14747	0
14748	1
14749	0
14750	0
14751	1
14752	0
14753	1
14754	0
14755	0
14756	1
14757	0
14758	0
14759	0
14760	0
14761	0
14762	0
14763	0
14764	1
14765	0
14766	3
14767	0
14768	0
14769	0
14770	0
14771	0
14772	0
14773	1
14774	0
14775	0
14776	0
14777	0
14778	0
14779	0
14780	0
14781	0
14782	0
14783	0
14784	0
14785	0
14786	1
14787	0
14788	0
14789	0
14790	0
14791	1
14792	2
14793	0
14794	0
14795	0
14796	1
14797	0
14798	0
14799	1
14800	0
14801	1
14802	0
14803	0
14804	2
14805	0
14806	0
14807	0
14808	0
14809	0
14810	1
14811	1
14812	0
14813	0
14814	0
14815	1
14816	0
14817	1
14818	1
14819	1
14820	2
14821	1
14822	1
14823	1
14824	0
14825	0
14826	1
14827	0
14828	0
14829	1
14830	0
14831	0
14832	0
14833	1
14834	0
14835	0
14836	0
14837	0
14838	3
14839	2
14840	1
14841	0
14842	0
14843	0
14844	3
14845	0
14846	1
14847	1
14848	1
14849	1
14850	4
14851	0
14852	0
14853	0
14854	0
14855	1
14856	2
14857	1
14858	2
14859	0
14860	0
14861	0
14862	0
14863	2
14864	3
14865	9
14866	0
14867	1
14868	2
14869	2
14870	3
14871	1
14872	9
14873	2
14874	6
14875	4
14876	0
14877	0
14878	0
14879	0
14880	0
14881	0
14882	0
14883	0
14884	0
14885	1
14886	0
14887	0
14888	1
14889	0
14890	0
14891	0
14892	0
14893	0
14894	0
14895	0
14896	0
14897	0
14898	0
14899	0
14900	1
14901	0
14902	0
14903	1
14904	2
14905	2
14906	1
14907	2
14908	1
14909	1
14910	1
14911	0
14912	2
14913	0
14914	1
14915	1
14916	4
14917	1
14918	1
14919	3
14920	0
14921	2
14922	0
14923	1
14924	2
14925	1
14926	1
14927	1
14928	2
14929	4
14930	0
14931	1
14932	3
14933	2
14934	2
14935	1
14936	0
14937	0
14938	2
14939	1
14940	0
14941	3
14942	3
14943	1
14944	1
14945	3
14946	1
14947	1
14948	0
14949	2
14950	0
14951	2
14952	1
14953	1
14954	2
14955	1
14956	3
14957	5
14958	6
14959	0
14960	6
14961	4
14962	5
14963	3
14964	2
14965	3
14966	4
14967	1
14968	4
14969	2
14970	2
14971	4
14972	2
14973	0
14974	3
14975	2
14976	0
14977	6
14978	4
14979	1
14980	0
14981	1
14982	1
14983	1
14984	2
14985	1
14986	2
14987	1
14988	4
14989	3
14990	0
14991	1
14992	1
14993	1
14994	1
14995	2
14996	6
14997	0
14998	4
14999	1
15000	1
15001	4
15002	2
15003	0
15004	2
15005	2
15006	2
15007	1
15008	2
15009	2
15010	1
15011	0
15012	0
15013	0
