sample	amp1	amp2	amp3	amp4	amp5	amp6	amp7	amp8	amp9	amp10	amp11	amp12	amp13	amp14	amp15	amp16	amp17	amp18	amp19	amp20	amp21	amp22	amp23	amp24	amp25	amp26	amp27	amp28	amp29	amp30	amp31	amp32	amp33	amp34	amp35	amp36	amp37	amp38	amp39	amp40	amp41	amp42	amp43	amp44	amp45	amp46	amp47	amp48	amp49	amp50	amp51	amp52	amp53	amp54	amp55	amp56	amp57	amp58	amp59	amp60	amp61	amp62	amp63	amp64	amp65	amp66	amp67	amp68	amp69	amp70	amp71	amp72	amp73	amp74	amp75	amp76	amp77	amp78	amp79	amp80	amp81	amp82	amp83	amp84	amp85	amp86	amp87	amp88	amp89	amp90	amp91	amp92	amp93	amp94	amp95	amp96	amp97	amp98
SC2259	0.2293233	3.3534484	4.7281108	3.364486	7.9618645	2.7603686	4.4792628	3.387234	0.008547	1.9958333	0.716	0.2791667	0.3979058	5.1846156	0.0537634	0.0164609	3.399061	6.4380164	2.1210763	0.3857143	3.6185567	4.0952382	0.8580247	3.7021277	2.2654028	0	2.0826087	1.5511811	0.9427313	1.9095023	0	0	2.4357798	12.0732985	2.3333333	0.0084746	5.448276	0.8074534	6.6999998	0.9627329	4.3291926	3.7090909	3.6798029	6.890995	3.2713568	7.4109588	9.1614351	1.4634147	3.5151515	0	4.8893619	4.1797752	2.6293104	0	6.3487396	2.5646551	1.5283843	7.3333335	1.102439	2.4764397	0.6653226	6.4553571	4.2977777	1.1553785	2.9780703	0	1.4930875	1.3878505	2.0594594	1.9202127	1.5024631	5.3669724	2.6383929	0	10.1020412	0	7.0786028	2.7715356	4.878788	1.472973	1.2270743	6.2645502	1.9162562	5.9008622	2.0567687	1.0738916	4.219512	3.0653062	2.6885965	1.5251142	0	0	4.1396399	0	0.0436893	1.4622222	4.4537039	0.041958
SC2260	0.0338346	1.625	1.5253456	3.0560749	4.5508475	1.1474655	4.889401	0	0	5.0416665	5.724	1.4541667	1.3507854	7.7307692	1.5483871	1.1522634	3.9389672	1.4710743	1.6098654	2.0380952	5.9072165	2.7023809	1.9814814	1.6702127	1.0379146	1.3614458	2.7521739	0.1417323	2.7400882	3.0723982	0.5679612	0	4.2706423	2.209424	0.0241546	1.3855932	4.4525862	1	8.4882355	2.0869565	2.0621119	5.6863637	1.5566503	3.8767772	3.1809046	7.7397261	2.5739911	0	7.5416665	2.9306123	0.9276596	1.6404494	2.0129311	0.879227	3.3697479	0.4094827	2.5458515	3.0675676	0.6146342	0.1623037	1.2096775	5.7901788	0	0.0079681	1.6885965	0.0085837	0	1.6728972	1.5567567	2.8510637	0	2.178899	0.7053571	0.6882353	4.9795918	0.0091324	2.1746726	0.7902622	5.3030305	0.2162162	0	1.3544973	2.2463055	2.7543104	0.0480349	1.4482758	7.0341463	3.1510205	0.6929824	3.5114155	0.2231076	0	4.6711712	0	3.5679612	0	0.0185185	0.013986
SC2261	3436.4699707	24196.8105469	8872.1982422	5637.1308594	6274.2924805	3035.4008789	22056.9824219	3360.519043	12276.2480469	12444.0625	3902	14622.1337891	1222.5759277	25087.515625	9126.2958984	2037.144043	6725.1782227	19780.0625	5014.1660156	3491.0856934	19882.5214844	6728.7084961	3653.8146973	11597.1220703	10425.1992188	2233.6748047	11558.9960938	4076.354248	7190.6782227	7197.8823242	934.0825195	2226.8291016	2065.5734863	6689.5756836	2067.2270508	2705.970459	1304.4741211	3809.9191895	3411.2824707	2238.3725586	3269.9938965	9429.8095703	2844.3203125	26650.2753906	21531.5332031	11228.0546875	15838.7402344	1254.4431152	11205.0039062	17358.9394531	7492.9321289	4496.2172852	12868.9609375	5094.7729492	1589.289917	5083.9008789	1739.5021973	3293.9099121	2935.6098633	1680.8952637	2686.0161133	10542.6923828	4592.9379883	3898.6293945	1747.6140137	1818.4334717	1410.4654541	1839.1121826	2074.4594727	6479.5263672	4459.9755859	14277.234375	6900.2319336	5568.3530273	6536.2246094	820.579895	12859.6640625	1376.2808838	13265.7060547	4869.6171875	1466.5938721	6758.878418	2709.1872559	5792.5776367	4159.5981445	3679.059082	7565.15625	3094.8774414	14594.6318359	2568.2375488	478.1155396	5123.0307617	4631.5541992	1366.1032715	2079.8349609	2662.7556152	2549.3146973	11725.7900391
SC2262	1223.2556152	27781.2363281	19780.3496094	10208.8974609	6457.7416992	6604.8066406	11938.84375	6160.3574219	6536.3291016	15778.1669922	10477.8037109	15256.0878906	2896.6281738	32527.5234375	6825.4248047	2347.0288086	11285.3525391	20318.4667969	7495.4213867	5760.090332	24454.3144531	9485.3867188	7943.8579102	11567.4951172	13427.6679688	3908.7509766	14136.3916016	5586.7285156	6759.2641602	15759.5517578	1057.3931885	2030.4874268	11966.5458984	11055.0839844	6089.777832	1684.4067383	6718.090332	5146.4907227	9482.1416016	4572.7392578	10474.4287109	15255.0361328	7619.2807617	40820.9335938	17435.0351562	32636.5761719	23840.9824219	3246.9472656	16882.8515625	15865.7636719	11455.0556641	10764.8916016	24924.8574219	10604.4394531	6676.2729492	9070.2412109	7242.2792969	22450.3613281	4786	13398.2773438	8842.3105469	15358.9423828	11221.5957031	4420.972168	5346.684082	3422.0559082	4782.894043	6431.7802734	4786.0107422	12240.8613281	6827.8129883	15148.0224609	9737.3662109	6223.1586914	12667.5986328	356.4337769	18142.9394531	2624.427002	17409.3847656	7264.9277344	4383.2924805	12536.9101562	5706.9160156	8126.2929688	6364.890625	6655.5322266	11680.3369141	4045.3918457	12146.9082031	3399.3288574	2685.7409668	5924.5771484	4632.3691406	1458.2019043	1093.1650391	1602.9022217	2468.9074707	3832.503418
SC2263	2811.9775391	8405.1894531	2912.6220703	26001.1542969	13150.3007812	137.7327118	410.3456116	541.604248	95.0085449	3917.5666504	11030.5761719	104.6624985	92.9371719	20614.8613281	117.89785	654.1851807	2685.5163574	408.0743713	967.9417114	4808.7426758	652.9742432	19699.6132812	3600.4260254	85.9680862	10421.4316406	3018.8796387	7769.4174805	111.8346481	66.6431732	12367.6337891	5.2572818	55.6683426	10348.9267578	23502.8789062	8995.4345703	7.6101694	26753.1992188	1011.3416138	38828.859375	7648.559082	3423.5651855	9076.8544922	1426.0541992	6074.5546875	94.8944702	11527.6708984	16619.2382812	639.6260376	9524.375	1106.0407715	4728.4296875	15522.7080078	15470.2021484	221.3623199	9612.4580078	353.25	9079.9472656	4576.2705078	83.1463394	11946.1308594	13220.0810547	55985.4960938	8491.515625	598.1115723	2849.2412109	125.0386276	14512.9726562	1305.7242432	12473.9892578	3807.4841309	2624.9064941	5755.7475586	1799.4107666	462.394104	65434.953125	0.283105	10819.4980469	4210.7529297	1820	807.5630493	831.3100586	51690.5820312	3203.6748047	30244.9257812	71.462883	305.4679871	52565.6132812	12088.3261719	102.5394745	13353.7353516	292.6733093	9606.2509766	55422.2148438	1554.539917	7142.621582	144.8533325	9837.1669922	695.7272949
SC2264	2726.4172363	27571.7714844	30291.1015625	23825.0566406	12413.9453125	5293.5576172	1950.5991211	5796.480957	824.9829102	15808.8583984	16874.6230469	6266.0292969	983.8795776	38795.4453125	2014.9731445	7614.1357422	11184.9482422	7689.0786133	3565.8071289	9986.9765625	5003.6030273	16761.0957031	9956.7841797	591.6010742	16987.15625	5187.0039062	14072.7822266	1252.7637939	423.585907	23093.7148438	46.300972	265.2562866	13679.4814453	33714.296875	14160.2314453	78.8347473	25303.2890625	3384.1738281	23637.6171875	18885.9511719	9778.4101562	21157.2226562	8053.5664062	29016.3125	1340.7587891	31236.1132812	25289.9726562	2018.6625977	20040.8515625	9061.0693359	13154.5527344	18495.5429688	35076.71875	1792.9661865	17627.9277344	4928.090332	22237.3007812	16923.3203125	1267.3463135	20682.078125	17256.2128906	30064.4277344	16173.0664062	2545.0598145	7793.8291016	760.2317505	11336.5253906	7818.3037109	11406.7509766	16763.734375	5845.2363281	17699.234375	6079.6025391	2707.9470215	35023.0820312	89.2922363	24048.6933594	11587.9433594	12696.1123047	5808.3466797	4941.2182617	26830.6445312	9972.3789062	20782.3828125	845.3187866	3023.7685547	28651.9863281	18587.5546875	3569.5615234	24893.328125	1658.3347168	19551.0136719	35510.0664062	6418.7416992	37882.3320312	5459.2133789	18630.3886719	2389.0070801
SC2265	3748.1428223	3260.7844238	226.2304077	2549.6401367	3588.1186523	27.9861755	246.529953	815.3616943	50.0470085	1363.3458252	1483.0839844	61.4583321	18.3769627	873.3692017	53.10215	228.1399231	877.4788818	142.7148743	347.0448303	844.147644	250.1752625	9046.2861328	125.0061722	11.5053196	642.2037964	577.7791138	1409.7956543	56.9409447	96.475769	1077.0090332	11.1844664	85.4924622	449.2064209	17224.0898438	2771.7631836	4.2584743	13253.2285156	515.2857056	12577.2060547	1438.677002	1214.925415	3287.7773438	1157.5172119	1563.0236816	53.5628128	11606.484375	2296.4575195	660.4755859	7563.6289062	560.1102295	3917.2937012	6941.190918	2144.9182129	54.3381653	2758.1176758	153.3318939	2923.3798828	2915.3874512	205.3317108	7003.1152344	3016.6047363	34325.7226562	726.7822266	315.3067627	539.0526123	50.4506454	1476.0506592	177.2289734	1539.4432373	1656.7712402	1.5665025	2.5779817	54.4955368	4.2117648	20355.7753906	4.1826482	4198.2705078	1172.2921143	96.7359314	160.238739	77.6506577	14374.3544922	1.6600986	10357.625	6.7074237	1.3103448	11528.0683594	2800.0366211	92.9912262	2625.2192383	64.9800797	8658.7138672	63452.3945312	853.3004761	2160.9902344	37.0977783	1144.194458	0.020979
SC2266	721.3421021	15435.4443359	3394.3825684	4153.6914062	4414.4663086	4364.0415039	1471.6036377	4721.7661133	536.5299072	7182.9624023	2113.0639648	2058.166748	640.9790649	12010.1074219	623.8817139	6012.6005859	3398.9436035	9329.3632812	1466.8609619	3495.1286621	1836.4381104	8924.1484375	3316.7839355	862.5106201	5566.7250977	907.4578247	3640.5825195	2601.145752	449.8105774	5917.7827148	272.3106689	4703.5981445	6058.8579102	17653.078125	4164.7441406	1079.9746094	6584.6635742	9073.4287109	3512.2470703	10975.2607422	7393.9194336	9265.0361328	4195.152832	18580.3886719	1259.3969727	17820.6347656	12435.3320312	3772.166748	4310.9052734	3300.6611328	4896.706543	8612.9433594	6253.6162109	6268.1015625	5951.1889648	6340.7758789	3457.5415039	15828.7480469	2576.4926758	10838.3974609	2015.7943115	10262.4462891	1666.7110596	1184.8685303	3170.2895508	580.9957275	3713.0368652	307.9392395	1679.3513184	3967.7180176	1749.6108398	10208.4541016	3484.7097168	434.8529358	13863.8847656	590.5479736	8507.0566406	5445.2060547	3341.2380371	1060.0090332	1712.2052002	5926.1269531	2373.1379395	7596.6552734	538.0261841	2850.7932129	12857.0097656	6829.081543	1370.6096191	8440.8222656	486.8964233	5003.7929688	8614.8828125	3481.0891113	5708.7866211	968.5422363	4984.8520508	5861.2866211
SC2267	1415.0300293	19292.7207031	14307.1103516	6817.4624023	5367.5722656	4091.1474609	9814.5068359	4280.706543	5605.3334961	11340.1748047	7192.7641602	11350.8212891	2154.5969238	23012.7617188	4994.4355469	1890.177002	7600.09375	14494.9169922	5655.5786133	4435.6049805	17212.1855469	7078.7915039	4879.9384766	8937.7236328	10056.9433594	3169.0883789	10905.3388672	4528.8701172	5368.6430664	10050.0810547	902.4902954	1530.1607666	8384.0595703	6721.4135742	4408.9711914	1348.5762939	4103.6079102	3569.3105469	5879.1469727	2888.515625	6724.1054688	11265.890625	5710.8027344	28726.2421875	11812.15625	23254.4785156	16861.8339844	2674.512207	12329.1474609	11758.2978516	9692.9238281	7456.5732422	18978.2324219	6844.1738281	4593.2353516	7083.6376953	5157.3710938	5280.2163086	3646.3708496	2839.7224121	6958.1694336	10976.2949219	7699.0668945	3476.9680176	3634.0263672	2464.4807129	3430.6821289	4160.8222656	3843.1081543	8502.75	5419.8129883	11313.4677734	7509.9506836	4634.5117188	8997.6875	327.474884	13097.4189453	1960.2321777	14105.0126953	5458.6171875	3035.7116699	7791.0581055	3980.4335938	6461.1811523	5443.1616211	4434.4238281	9461.0488281	2744.1999512	6634.0439453	2238.6210938	528.039856	3505.9338379	7038.6396484	746.413147	1674.2232666	656.3466797	2490.388916	1546.8951416
SC2268	1503.454834	15829.7714844	22075.5722656	12388.5703125	7510.8051758	6647.9541016	5190.6220703	6531.0341797	2407.9272461	12166.8291016	9884.8037109	10440.2001953	1664.0576172	24282.2929688	4232.0214844	4812.2470703	12511.2724609	14010.9873047	6079.9101562	7601.090332	13032.0253906	11423.8691406	9303.4628906	5810.1328125	13469.0712891	2794.3935547	14233.9257812	4187.015625	3880.7004395	16840.9414062	478.6893311	1182.4019775	11724.9912109	19393.6289062	8759.3916016	483.0805054	13653.2539062	4709.4536133	11646.6767578	10973.1308594	12683.2734375	15406.9863281	9273.5810547	30272.8066406	6333.5678711	27213.5253906	21435.1972656	1246.7683105	16343.7041016	14358.9101562	12163.2685547	14108.1689453	28401.875	6314.1352539	11232.8447266	8674.8789062	17501.0527344	19845.8867188	2666.7316895	15417.3300781	12828.7333984	16436.7773438	12871.4804688	3058.1274414	7797.9560547	2501.9440918	8634.1064453	11360.4482422	6154.1079102	15105.4570312	7268.5073242	14665.6699219	10011.96875	4589.2353516	17946.0820312	263.6347046	19416.375	7351.1420898	17483.7792969	6062.5043945	5439.5063477	12622.671875	7541.8325195	10486.1035156	3824.6157227	3990.5419922	21845.078125	5974.4365234	6262.8378906	12506.4150391	2148.1115723	8910.1982422	17356.1621094	3958.4272461	15347.1552734	1167.2399902	12547.5830078	684.503479
SC2269	2315.8759766	13179.5214844	19720.1328125	15614.2011719	11348.0292969	1407.8894043	934.9539185	2935.1914062	373.6025696	9894.6542969	13749.6357422	1626.1750488	449.3717346	22724.6074219	583.0214844	3910.6420898	6538.3569336	2517.9545898	1872.9193115	8854.9384766	2524.3505859	18542.7148438	2495.3518066	133.4734039	16793.0429688	2637.3735352	10231.5996094	632.7559204	197.4801788	18690.0625	22.7378635	180.8693542	12727.7197266	34233.953125	11664.3574219	66.9703369	23785.1464844	2491.236084	21701.4648438	15021.9501953	8016.8012695	15173.0683594	5539.8964844	17940.4082031	683.7185669	23855.1914062	19735.0585938	1631.5040283	14607.765625	5294.7426758	10544.5576172	14576.1123047	22207.8925781	775.666687	15228.2607422	2714.2155762	16008.7470703	10185.2382812	778.102417	9650.6806641	16838.6777344	31700.5136719	12577.8847656	1316.9243164	6361.2675781	564.3776855	12022.1289062	2069.3691406	11009.1083984	12196.234375	4171.300293	14099.8535156	3162.4465332	1190.7940674	39867.4414062	12.7534246	16428.5585938	9420.90625	5262.8745117	2716.8647461	3318.2924805	25550.4609375	6619.4580078	23203.1542969	233.6288147	1342.5074463	33623.40625	13812.6328125	2386.5395508	15846.3974609	507.1991882	12573.1494141	31276.0761719	3111.6994629	10096.4707031	282.8622131	11183.6386719	1100.4475098
SC2270	2134.0112305	2075.6938477	10312.3408203	22604.3925781	8324.453125	115.0737305	212.0184326	343.2042542	26.3461533	1682.7957764	6072.184082	100.7458344	22798.5390625	3009.3691406	43.3118286	548.6790161	707.1032715	128.6363678	385.8878784	1145.3381348	222.5721588	10518.9882812	3230.8210449	184.5744629	8301.5878906	586.4297485	3886.8303223	46.4763794	7.986784	5583.425293	1.9320388	13091.9248047	2766.0458984	11757.1679688	6357.6616211	111.1440659	23178.1679688	717.7577515	31340.0820312	4347.2236328	1446.1118164	3035.9135742	918.8029785	3741.2084961	35.3668327	19550.5527344	8279.3007812	274.5040588	6191.4584961	289.5755005	3427.736084	6853.7641602	12372.8056641	65.8695679	9104.3994141	99.2327576	1974.9388428	1908.8017578	36.0780487	8910.8222656	5248.5039062	38884.4296875	3040.6000977	282.8884583	1240.8026123	34.4206009	3666.8203125	231.0420532	4333.28125	2390.5373535	1196.6650391	4284.3212891	380.7366028	1133.0058594	41827.6445312	1.5570776	4817.4150391	3160.2021484	356.7749023	4454.3466797	392.6724854	35499.375	699.1724243	35433.875	47.0786018	68.798027	58595.1445312	9972.6123047	74.5043869	4516.2602539	545.2947998	4052.581543	65317.0351562	1004.7793579	17932.3730469	856.4799805	29746.0839844	317.741272
SC2271	1537.7631836	24575.1601562	26640.6132812	14030.5136719	8366.5126953	7771.5668945	9070.1386719	8549.0380859	4636.3930664	15948.2871094	12743.4199219	14302.7080078	3192.6179199	29210.2617188	5762.6503906	3992.3498535	13364.9667969	17389.6328125	8744.9013672	8617.0234375	19218.1699219	13228.8574219	11120.2587891	10717.6064453	16834.2460938	4198.409668	18240.546875	6480.015625	5448.7929688	18061.3398438	764.0194092	891.9145508	15716.4404297	1835.005249	11186.3769531	817.8686523	13434.0214844	5066.7641602	13139.7470703	9346.6953125	14363.1796875	18338.7265625	10595.8964844	42200.125	11946.8945312	41243.171875	24898.9785156	3563.642334	19513.3710938	16804.1191406	14876.4082031	15565.3974609	29905.2246094	9403.3476562	12664.8027344	11322.9140625	16111.40625	22743.9453125	4193.3022461	17275.6328125	13404.2255859	18039.7050781	15671.2265625	4069.621582	8634.9648438	3632.6394043	8870.9169922	10061.3457031	8135.3349609	15906.4628906	9177.0488281	17436.765625	12832.2949219	5301.453125	20323.2851562	381.9588928	23075.6191406	8161.1308594	20692.6835938	7161.7026367	7289.0043945	14432.5869141	8891.0693359	14081.6640625	6311.8647461	5948.2709961	21323.4042969	8528.4941406	9854.0263672	13620.7763672	1610.4899902	10907.828125	13154.5175781	5546.3662109	15107.2617188	2181.3110352	13456.7041016	1030.5314941
SC2272	1407.8834229	29017.5859375	25395.765625	16229.6445312	10609.5595703	9000.5849609	7208.3686523	8049.7915039	3192.7607422	18757.2675781	14019.5839844	14492.9169922	2679.5864258	32779.4453125	5212.230957	6493.3911133	16460.8828125	16898.9257812	7334.9506836	8561.2519531	15324.8916016	12486.2861328	11481.8212891	7879	17516.2929688	4272.1889648	19513.6035156	5570.7084961	4582.4536133	19132.03125	528.5194092	1148.1356201	16116.9775391	24509.1679688	13066.6132812	443.7415161	19802.9140625	5370.6210938	15749.1767578	15421.0927734	17121.9257812	21517.2539062	11508.734375	41051.2578125	9238.7382812	42585.078125	30275.7167969	2954.9187012	24967.1132812	15958.8574219	18663.4550781	18223.2050781	40468.0273438	9110.5654297	14603.9833984	10004.9521484	20171.0488281	29180.5273438	3944.6437988	18604.3144531	16743.875	19936.8710938	16439.9199219	4207.7807617	9408.3818359	2653.7382812	10989.6640625	11302.3828125	7985.3730469	20063.3359375	8583.2363281	17954.6601562	13182.3173828	4388.4941406	26665.5585938	306.5114136	27434.0566406	9588.5097656	24478.2285156	7566.144043	7902.3188477	16274.8515625	11407.3300781	13790.6640625	4916.253418	5985.6948242	24779.1992188	8950.8857422	8138.9516602	17917	3802.8447266	13943.9736328	24973.5410156	5423.9389648	21517.5039062	3199.8044434	15632.3701172	1747.2237549
SC2273	3112.1655273	21439.421875	14441.3505859	26353.1875	12223.7333984	3655.6452637	1784.5483398	7210.6977539	790.1624146	12447.2333984	16834.96875	2464.5334473	702.8272095	36954.1835938	699.5322876	4784.2182617	9391.1123047	7266.1982422	6901.0581055	11214.4951172	4266.1186523	28852.1308594	10081.1728516	92.2340393	21058.4316406	5971.6547852	11006.8134766	1201.7283936	538.8237915	25342.9042969	34.1310692	438.5778809	14710.4912109	37334.7734375	18406.0039062	37.25	29829.375	5062.2236328	28800.8535156	18677.7382812	12904.8505859	22616.5410156	5663.3051758	28229.4589844	1184.6080322	35575.28125	23944.1972656	1601.7154541	25120.2578125	3972.5102539	14490.1914062	25919.1269531	36954.4335938	1466.956543	20376.5292969	3951.0043945	15520.0175781	20343.4765625	2100.5756836	25334.4824219	12909.6572266	41131.8867188	7495.4887695	2342.2907715	5781.934082	818.8927002	9656.203125	4826.027832	14537.0869141	12982.5849609	4872.4829102	23361.4179688	4167.0400391	904.6588135	55466.21875	39.8858452	20967.9335938	10894.09375	8393.515625	3914.5856934	5217.296875	34360.390625	9723.0439453	33241.0664062	552.2095947	1788.1871338	43534.1523438	22378.8496094	4403.1230469	33704.1601562	970.0159302	27198.03125	44710.9492188	11633.8310547	24459.7226562	3312.404541	22697.953125	720.4755249
SC2274	1962.3120117	24362.5820312	22769.6816406	8633.8369141	5873.1650391	6369.3320312	12462.5849609	7763.6767578	6158.4614258	15307.4121094	8841.6523438	16067.2753906	2576.5549316	33583.5703125	6951.9140625	3204.0905762	13167.9345703	21101.8554688	7220.3632812	5721.090332	24739.8457031	9903.5419922	7158.4628906	11948.0322266	13434.7060547	2167.7790527	15203.3828125	5278.8935547	7528.6342773	16529.9375	977.2815552	722.477417	11617.5224609	1928.1623535	5786.3911133	1456.8009033	9116.4052734	4699.6645508	9726.0234375	5464.6831055	11465.7578125	14663.9316406	7554.8623047	36294.203125	14004.8994141	33635.8203125	25330.2109375	2598.0771484	14574.0185547	17684.8203125	13332.7060547	13018.5126953	30580.7675781	11300.7724609	8501.8701172	9357.25	11149.7207031	25761.3027344	4809.9853516	14937.1464844	9219.8066406	17468.4511719	12456	3627.0598145	6500.8769531	3531.6782227	5299.6958008	8201.8925781	3960.567627	14059.0371094	5846.3745117	14320.9677734	10457.0888672	5673.3178711	15120.4833984	456.6027527	19413.3964844	4596.097168	19996.7011719	5862.6484375	5177.3364258	12741.0634766	5695.8178711	7251.2543945	6722.4584961	5933.1479492	13216.7460938	4669.8530273	11086.7626953	5052.4931641	762.6932373	6687.1586914	9884.5859375	3212.6103516	3411.8251953	1060.3599854	5037.2871094	935.510498
SC2275	1874.3120117	24367.1757812	13855.359375	5830.4345703	5282.9663086	4145.9907227	11860.4511719	6022.0551758	6746.9399414	13701.6376953	7161.6757812	12486.2460938	2237.1098633	26890.7617188	6387.8012695	2754.2592773	9583.6337891	17751.4960938	6412.3857422	4819.8334961	22059.0214844	8243.4707031	6603.8149414	10582.4199219	11360.6728516	2613.5141602	13100.4697266	3976.0905762	5443.9516602	13865.1171875	931.2524414	1414.9748535	10165.4404297	7658.355957	4018.9516602	1380.5635986	3002.1938477	3447.1801758	4421.3178711	3392.1367188	7071.2607422	13173.4404297	8039.3105469	33284.7070312	14106.0400391	27162.2519531	20018.421875	2483.7114258	13321.2041016	12039.9833984	11343.5957031	8900.2695312	23245.6386719	8539.1591797	5485.2817383	8115.465332	6047.2050781	18414.2617188	3839.6486816	10966.4873047	7435.2055664	12422.0537109	9246.3779297	3654.5737305	4486.0219727	3082.5107422	3870.9724121	4708.7709961	4147.7133789	11105.9677734	6287.9360352	13240.1328125	8966.1787109	5573.105957	11709.5986328	372.9041138	16731.03125	2795.119873	16327.1123047	6001.2250977	3997.6506348	10987.2861328	5493.6157227	8984.0644531	6502.2792969	4721.6650391	13434.0292969	4004.465332	12212.7021484	4825	2648.2668457	6930.3261719	13936.9912109	2655.953125	4540.8881836	2089.5644531	6559.0463867	2142.510498
SC2276	1130.7406006	17215.2753906	18822.7050781	23367.4394531	17464.2109375	1642.4838867	1101.5622559	3284.1660156	428.8632507	11700.4580078	15146.7402344	1812.5250244	805.8429565	37850.1601562	817.4031982	4794.065918	9838.0283203	2592.206543	2476.3586426	10529.78125	3785.9638672	23173.2089844	9894.1787109	523.6968384	22950.7402344	6716.2773438	13507.4609375	779.6378174	327.6564026	23560.4433594	59.3834953	172.643219	17140.9726562	28892.6386719	20139.8847656	123.3474579	32547.7753906	1698.0559082	36346.3164062	17548.7695312	9854.9189453	18319.6855469	7923.5219727	21331.375	1151.2060547	33634.2929688	25669.8691406	2217.7885742	22922.1933594	5695.8696289	14188.6640625	17833.0605469	36272.3828125	891.6715088	22763.4882812	3100.3793945	14783.5019531	12986.3193359	882.3317261	26063.9902344	16572.5605469	43872.71875	14368.90625	2436.0837402	7792.1796875	1051.9871826	19275.7871094	7440.3549805	18961.2207031	14752.4951172	9497.8125	16026.0966797	7641.0805664	1831.2764893	51972.5117188	10.6894979	22936.296875	12993.3330078	11714.3935547	5004.3466797	5098.4150391	37900.8242188	11578.2558594	38605.8242188	1704.3405762	1376.605957	56166.0976562	17341.1464844	2489.6535645	23393.9277344	550.0198975	16766.6035156	40733.921875	2779.7416992	15966.4804688	771.5733032	10504.6484375	1147.8041992
SC2277	1358.9962158	17340.4707031	11017.1425781	3231.2990723	4308.3349609	2678.8156738	13395.2392578	3924.3105469	7776.1240234	10498.0878906	3675.1120605	10916.4667969	1025.3717041	20813.03125	6696.4570312	1979.2263184	6802.5258789	14923.9755859	5247.6142578	2765.7570801	19794.3769531	5363.4047852	4187.5800781	8118.5849609	8390.1611328	1551.1767578	10326.9609375	2713.8779297	4869.9165039	7458.4526367	849.9271851	817.0351562	5650.550293	1992.5654297	2841.6135254	1576.6610107	2401.517334	2658.3044434	4580.1762695	1725.6273193	4334.7827148	8339.6455078	3321.2561035	21118.1933594	13947.4423828	12560.2460938	13960.4394531	1197.1748047	8821.1435547	9707.5224609	7703.5488281	4768.5205078	15125.6425781	5336.6230469	2931.9118652	6142.1635742	3351.4104004	11821.2207031	3292.4291992	6449.8955078	3932.2458496	8392.2363281	6173.2446289	2517.2749023	2542.2236328	1689	1568.9953613	1875.4205322	2138.1296387	5261.7553711	3491.4384766	10372.8212891	5469.1650391	4154.8706055	7307.2514648	383.1415405	12389.6113281	1358.2097168	10413.7792969	4419.4819336	1606.3275146	6203.7832031	2465.7290039	4300.8061523	3424.2053223	2642.1674805	6429.6538086	1738.9468994	9492.4785156	1364.4063721	1521.3067627	2671.885498	3418.6845703	1083.3192139	698.6165161	408.3733215	2304.7685547	598.8811035
SC2278	1997.5	28645.8066406	14342.0458984	8837.1728516	6600.4365234	5897.4238281	15792.3642578	8114.6254883	9170.2353516	16615.8417969	8004.1601562	17643.8496094	2322.345459	35766.96875	8166.387207	3098.0493164	10843.2392578	24474.3339844	8708.546875	6306.3569336	28814.2832031	10784.9169922	7780.265625	14060.4736328	13355.5644531	4168.0883789	15160.5742188	5888.3266602	6482.1103516	15773.5976562	1000.1650391	835.2814331	11035.6699219	1598.9110107	4536.5073242	2574.4873047	3438.6723633	4914.6147461	6713.8706055	3172.3105469	6848.8076172	15770.7548828	5331.3793945	42496.4609375	17682.4628906	30796.9453125	23097.1875	2698.6015625	14792.6552734	16237.5224609	11335.8212891	10659.8085938	24759.2675781	9735.0478516	5104.1972656	10191.3144531	4237.6767578	21622.7382812	3904.6682129	12395.6337891	6725.4477539	15952.6425781	9675.2353516	4904.0556641	4567.675293	3904.8154297	3112.8986816	5133.7148438	3772.3566895	12350.4257812	6875.7436523	17781.1835938	9492.2675781	7837.4414062	11488.6669922	534	19602.1230469	3083.9362793	19071.9609375	7176.4682617	3724.6767578	13144.5820312	5007.2563477	9964.5214844	5767.4150391	7054.8178711	13204.234375	6155.9511719	13335.6445312	5506.7670898	831.0079956	8541.6699219	9383.9140625	2984.6479492	6112.6699219	4880.7597656	4461.0463867	11725.9228516
SC2279	0.3233083	3.7413793	7.078341	3.8971963	2.2118645	0.0506912	6.5898619	0.693617	0	1.7458333	1.636	0.7041667	0	4.5153847	0	0.9506173	5.5727701	6.1404958	2.0627804	2.8190477	4.3865981	3.1309524	6.1790123	1.1010638	3.0805688	0	2.0739131	2.6889763	1.6299559	4.3936653	0.038835	2.8140705	0.3623853	2.1727748	5.9323673	0	0.7543104	1.5093168	1.2411765	0	3.1987576	7.7454543	1.5517242	10.9383888	0.0050251	4.977169	2.9192824	0.0162602	1.9886364	1.4693878	2.0893617	3.9700375	8.3620691	2.2946861	1.9957983	1.5517242	1.2489083	4.2972975	2.3512194	3.8010471	2.0564516	3.0089285	2.2577777	0.7290837	3.4912281	1.3819742	0	2.859813	3.1405406	2.8563831	8.1133003	4.3669724	0	0	3.9251702	0	7.7379913	0.5393258	6.3376622	0.0315315	0	2.7513227	0	4.0991378	1.4847162	1.4630542	3.3756099	0	0.7061403	3.1689498	1.9521912	1.9251101	4.0495496	0.8450704	1.7330097	2.96	1.287037	0.5104895
